timestamp,source_file,level,indicator_tags,ip_src,ip_dst,service,message,line_number
1900-06-29 12:12:03,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15706]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,490
1900-06-29 12:12:03,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15708]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,491
1900-06-29 12:12:05,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15710]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,492
1900-06-29 12:12:05,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15712]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,493
1900-06-29 12:12:06,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15714]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,494
1900-06-29 12:12:10,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[15716]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net user=root,495
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15917]: connection from () at Wed 2005,496
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15922]: connection from () at Wed 2005,497
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15918]: connection from () at Wed 2005,498
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15919]: connection from () at Wed 2005,499
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15923]: connection from () at Wed 2005,500
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15920]: connection from () at Wed 2005,501
1900-06-29 14:44:35,Linux_2k.log,INFO,,210.223.97.117,,,combo ftpd[15921]: connection from () at Wed 2005,502
1900-06-30 04:03:41,Linux_2k.log,INFO,,,,,combo su(pam_unix)[17407]: session opened for user cyrus by (uid=0),503
1900-06-30 04:03:42,Linux_2k.log,INFO,,,,,combo su(pam_unix)[17407]: session closed for user cyrus,504
1900-06-30 04:03:43,Linux_2k.log,INFO,,,,,combo logrotate: ALERT exited abnormally with [1],505
1900-06-30 04:09:30,Linux_2k.log,INFO,,,,,combo su(pam_unix)[17778]: session opened for user news by (uid=0),506
1900-06-30 04:09:31,Linux_2k.log,INFO,,,,,combo su(pam_unix)[17778]: session closed for user news,507
1900-06-30 12:48:38,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18559]: check pass; user unknown,508
1900-06-30 12:48:38,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18559]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,509
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18557]: check pass; user unknown,510
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18557]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,511
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18550]: check pass; user unknown,512
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18550]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,513
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18547]: check pass; user unknown,514
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18547]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,515
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18549]: check pass; user unknown,516
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18549]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,517
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18545]: check pass; user unknown,518
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18545]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,519
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18548]: check pass; user unknown,520
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18548]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,521
1900-06-30 12:48:41,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[18546]: check pass; user unknown,522
1900-06-30 12:48:41,Linux_2k.log,INFO,error;security,,,,combo sshd(pam_unix)[18546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,523
1900-06-30 19:03:00,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19088]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,524
1900-06-30 19:03:00,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19094]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,525
1900-06-30 19:03:00,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19087]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,526
1900-06-30 19:03:01,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19093]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,527
1900-06-30 19:03:01,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19085]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,528
1900-06-30 19:03:03,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19091]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,529
1900-06-30 19:03:04,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19099]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,530
1900-06-30 19:03:04,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19101]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,531
1900-06-30 19:03:05,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19103]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,532
1900-06-30 19:03:07,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19097]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,533
1900-06-30 20:16:17,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[19202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,534
1900-06-30 20:16:17,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[19203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,535
1900-06-30 20:16:26,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[19209]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,536
1900-06-30 20:16:26,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[19208]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,537
1900-06-30 20:16:30,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[19222]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,538
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19272]: Authentication failed from (): Permission denied in replay cache code,539
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19272]: Kerberos authentication failed,540
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19287]: Authentication failed from (): Permission denied in replay cache code,541
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19287]: Kerberos authentication failed,542
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19286]: Authentication failed from (): Permission denied in replay cache code,543
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19286]: Kerberos authentication failed,544
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19271]: Authentication failed from (): Permission denied in replay cache code,545
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19271]: Kerberos authentication failed,546
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19270]: Authentication failed from (): Permission denied in replay cache code,547
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19270]: Kerberos authentication failed,548
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19269]: Authentication failed from (): Permission denied in replay cache code,549
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19269]: Kerberos authentication failed,550
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19268]: Authentication failed from (): Permission denied in replay cache code,551
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19288]: Authentication failed from (): Permission denied in replay cache code,552
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19274]: Authentication failed from (): Software caused connection abort,553
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19268]: Kerberos authentication failed,554
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19288]: Kerberos authentication failed,555
1900-06-30 20:53:04,Linux_2k.log,INFO,error;security,,,,combo klogind[19274]: Kerberos authentication failed,556
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19266]: Authentication failed from (): Software caused connection abort,557
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19266]: Kerberos authentication failed,558
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19267]: Authentication failed from (): Software caused connection abort,559
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19267]: Kerberos authentication failed,560
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19278]: Authentication failed from (): Software caused connection abort,561
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19278]: Kerberos authentication failed,562
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19273]: Authentication failed from (): Software caused connection abort,563
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19273]: Kerberos authentication failed,564
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19276]: Authentication failed from (): Software caused connection abort,565
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19276]: Kerberos authentication failed,566
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19275]: Authentication failed from (): Software caused connection abort,567
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19275]: Kerberos authentication failed,568
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19277]: Authentication failed from (): Software caused connection abort,569
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19277]: Kerberos authentication failed,570
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19279]: Authentication failed from (): Software caused connection abort,571
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19279]: Kerberos authentication failed,572
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19280]: Authentication failed from (): Software caused connection abort,573
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19281]: Authentication failed from (): Software caused connection abort,574
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19282]: Authentication failed from (): Software caused connection abort,575
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19280]: Kerberos authentication failed,576
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19283]: Authentication failed from (): Software caused connection abort,577
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19281]: Kerberos authentication failed,578
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19285]: Authentication failed from (): Software caused connection abort,579
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,163.27.187.39,163.27.187.39,,combo klogind[19284]: Authentication failed from (): Software caused connection abort,580
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19282]: Kerberos authentication failed,581
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19283]: Kerberos authentication failed,582
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19285]: Kerberos authentication failed,583
1900-06-30 20:53:06,Linux_2k.log,INFO,error;security,,,,combo klogind[19284]: Kerberos authentication failed,584
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19432]: session opened for user test by (uid=509),585
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19431]: session opened for user test by (uid=509),586
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19433]: session opened for user test by (uid=509),587
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),588
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19435]: session opened for user test by (uid=509),589
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19436]: session opened for user test by (uid=509),590
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),591
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19437]: session opened for user test by (uid=509),592
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19432]: session closed for user test,593
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19431]: session closed for user test,594
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),595
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19440]: session opened for user test by (uid=509),596
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19434]: session closed for user test,597
1900-06-30 22:16:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19435]: session closed for user test,598
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19433]: session closed for user test,599
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19436]: session closed for user test,600
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19437]: session closed for user test,601
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19438]: session closed for user test,602
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19439]: session closed for user test,603
1900-06-30 22:16:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[19440]: session closed for user test,604
1900-07-01 00:21:28,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,605
1900-07-01 00:21:28,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,606
1900-07-01 00:21:30,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,607
1900-07-01 00:21:30,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,608
1900-07-01 00:21:30,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,609
1900-07-01 00:21:31,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19643]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,610
1900-07-01 00:21:31,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19631]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,611
1900-07-01 00:21:32,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19636]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,612
1900-07-01 00:21:32,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,613
1900-07-01 00:21:35,Linux_2k.log,INFO,error;security,60.30.224.116,,,combo sshd(pam_unix)[19637]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,614
1900-07-01 04:05:17,Linux_2k.log,INFO,,,,,combo su(pam_unix)[20298]: session opened for user cyrus by (uid=0),615
1900-07-01 04:05:18,Linux_2k.log,INFO,,,,,combo su(pam_unix)[20298]: session closed for user cyrus,616
1900-07-01 04:05:19,Linux_2k.log,INFO,,,,,combo logrotate: ALERT exited abnormally with [1],617
1900-07-01 04:11:35,Linux_2k.log,INFO,,,,,combo su(pam_unix)[21530]: session opened for user news by (uid=0),618
1900-07-01 04:11:36,Linux_2k.log,INFO,,,,,combo su(pam_unix)[21530]: session closed for user news,619
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21689]: session opened for user test by (uid=509),620
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21689]: session closed for user test,621
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21691]: session opened for user test by (uid=509),622
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21691]: session closed for user test,623
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21692]: session opened for user test by (uid=509),624
1900-07-01 05:02:26,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21692]: session closed for user test,625
1900-07-01 05:02:27,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21693]: session opened for user test by (uid=509),626
1900-07-01 05:02:27,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[21693]: session closed for user test,627
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21952]: connection from () at Fri 2005,628
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21951]: connection from () at Fri 2005,629
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21957]: connection from () at Fri 2005,630
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21953]: connection from () at Fri 2005,631
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21954]: connection from () at Fri 2005,632
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21955]: connection from () at Fri 2005,633
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21950]: connection from () at Fri 2005,634
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21956]: connection from () at Fri 2005,635
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21958]: connection from () at Fri 2005,636
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21945]: connection from () at Fri 2005,637
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21959]: connection from () at Fri 2005,638
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21940]: connection from () at Fri 2005,639
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21941]: connection from () at Fri 2005,640
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21946]: connection from () at Fri 2005,641
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21937]: connection from () at Fri 2005,642
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21943]: connection from () at Fri 2005,643
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21944]: connection from () at Fri 2005,644
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21948]: connection from () at Fri 2005,645
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21947]: connection from () at Fri 2005,646
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21942]: connection from () at Fri 2005,647
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21938]: connection from () at Fri 2005,648
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21949]: connection from () at Fri 2005,649
1900-07-01 07:57:30,Linux_2k.log,INFO,,202.82.200.188,,,combo ftpd[21939]: connection from () at Fri 2005,650
1900-07-01 09:14:43,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22099]: session opened for user test by (uid=509),651
1900-07-01 09:14:43,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22104]: session opened for user test by (uid=509),652
1900-07-01 09:14:43,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22104]: session closed for user test,653
1900-07-01 09:14:43,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22106]: session opened for user test by (uid=509),654
1900-07-01 09:14:44,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22099]: session closed for user test,655
1900-07-01 09:14:44,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22112]: session opened for user test by (uid=509),656
1900-07-01 09:14:44,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22106]: session closed for user test,657
1900-07-01 09:14:44,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[22112]: session closed for user test,658
1900-07-01 10:56:41,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22272]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,659
1900-07-01 10:56:41,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22269]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,660
1900-07-01 10:56:41,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22277]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,661
1900-07-01 10:56:42,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22271]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,662
1900-07-01 10:56:42,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22273]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,663
1900-07-01 10:56:42,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22270]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,664
1900-07-01 10:56:43,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22268]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,665
1900-07-01 10:56:43,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22274]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,666
1900-07-01 10:56:44,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22276]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,667
1900-07-01 10:56:44,Linux_2k.log,INFO,error;security,195.129.24.210,,,combo sshd(pam_unix)[22275]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost= user=root,668
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23533]: session opened for user test by (uid=509),669
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23534]: session opened for user test by (uid=509),670
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23535]: session opened for user test by (uid=509),671
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23536]: session opened for user test by (uid=509),672
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23533]: session closed for user test,673
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23534]: session closed for user test,674
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23535]: session closed for user test,675
1900-07-02 01:41:32,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23536]: session closed for user test,676
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23544]: session opened for user test by (uid=509),677
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23544]: session closed for user test,678
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23545]: session opened for user test by (uid=509),679
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23546]: session opened for user test by (uid=509),680
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23547]: session opened for user test by (uid=509),681
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23545]: session closed for user test,682
1900-07-02 01:41:33,Linux_2k.log,INFO,,,,,combo sshd(pam_unix)[23546]: session closed for user test,683
